ID,NAME,MAKE,MODEL,YEAR,MPG,TRANSMISSION,DOORS,SUBMODEL,MSRP,RATING,CONSUMER_RATING,PHOTO
200714231,EX-L w/Navigation 2dr Coupe (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:38;City:29",AUTOMATIC,2,Civic Coupe,24140,B,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714234,EX 2dr Coupe (1.8L 4cyl 5M),Honda,Civic,2015,"Highway:36;City:28",MANUAL,2,Civic Coupe,20390,B,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714230,LX 2dr Coupe (1.8L 4cyl 5M),Honda,Civic,2015,"Highway:36;City:28",MANUAL,2,Civic Coupe,18290,B,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714225,HF 4dr Sedan (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:41;City:31",AUTOMATIC,4,Civic Sedan,20040,A,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200717031,Si 4dr Sedan (2.4L 4cyl 6M),Honda,Civic,2015,"Highway:31;City:22",MANUAL,4,Civic Si,23090,A,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714224,LX 4dr Sedan (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:39;City:30",AUTOMATIC,4,Civic Sedan,19290,A,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714228,SE 4dr Sedan (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:39;City:30",AUTOMATIC,4,Civic Sedan,19990,A,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714227,EX 4dr Sedan (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:39;City:30",AUTOMATIC,4,Civic Sedan,21190,A,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714233,EX-L 2dr Coupe (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:38;City:29",AUTOMATIC,2,Civic Coupe,22640,B,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200714232,LX 2dr Coupe (1.8L 4cyl CVT),Honda,Civic,2015,"Highway:39;City:30",AUTOMATIC,2,Civic Coupe,19090,B,4.559,http://media.ed.edmunds-media.com/honda/civic/2014/oem/2014_honda_civic_sedan_hybrid_fq_oem_1_300.jpg
200712327,EX 4dr Hatchback (2.4L 4cyl 5A),Honda,Crosstour,2015,"Highway:31;City:22",AUTOMATIC,4,Crosstour Hatchback,27530,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712332,EX V6 4dr Hatchback (3.5L 6cyl 6A),Honda,Crosstour,2015,"Highway:30;City:20",AUTOMATIC,4,Crosstour Hatchback,31190,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712326,EX-L V6 4dr Hatchback (3.5L 6cyl 6A),Honda,Crosstour,2015,"Highway:30;City:20",AUTOMATIC,4,Crosstour Hatchback,33840,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712330,EX-L V6 w/Navigation 4dr Hatchback AWD (3.5L 6cyl 6A),Honda,Crosstour,2015,"Highway:28;City:19",AUTOMATIC,4,Crosstour Hatchback,37390,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712333,EX-L V6 w/Navigation 4dr Hatchback (3.5L 6cyl 6A),Honda,Crosstour,2015,"Highway:30;City:20",AUTOMATIC,4,Crosstour Hatchback,35940,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712328,EX-L 4dr Hatchback (2.4L 4cyl 5A),Honda,Crosstour,2015,"Highway:31;City:22",AUTOMATIC,4,Crosstour Hatchback,31215,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712331,EX-L w/Navigation 4dr Hatchback (2.4L 4cyl 5A),Honda,Crosstour,2015,"Highway:31;City:22",AUTOMATIC,4,Crosstour Hatchback,33315,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200712329,EX-L V6 4dr Hatchback AWD (3.5L 6cyl 6A),Honda,Crosstour,2015,"Highway:28;City:19",AUTOMATIC,4,Crosstour Hatchback,35290,C,4.188,http://media.ed.edmunds-media.com/honda/crosstour/2013/oem/2013_honda_crosstour_4dr-hatchback_ex-l_fq_oem_1_300.jpg
200692508,EX 4dr Hatchback (1.5L 4cyl 6M),Honda,Fit,2015,"Highway:37;City:29",MANUAL,4,Fit Hatchback,17560,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200498132,LX 4dr Hatchback (1.5L 4cyl 6M),Honda,Fit,2015,"Highway:37;City:29",MANUAL,4,Fit Hatchback,15650,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200692513,EX-L w/Navigation 4dr Hatchback (1.5L 4cyl CVT),Honda,Fit,2015,"Highway:38;City:32",AUTOMATIC,4,Fit Hatchback,20925,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200692509,EX-L 4dr Hatchback (1.5L 4cyl CVT),Honda,Fit,2015,"Highway:38;City:32",AUTOMATIC,4,Fit Hatchback,19925,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200692515,EX 4dr Hatchback (1.5L 4cyl CVT),Honda,Fit,2015,"Highway:38;City:32",AUTOMATIC,4,Fit Hatchback,18360,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200692514,LX 4dr Hatchback (1.5L 4cyl CVT),Honda,Fit,2015,"Highway:41;City:33",AUTOMATIC,4,Fit Hatchback,16450,A,4.128,http://media.ed.edmunds-media.com/honda/fit/2015/oem/2015_honda_fit_4dr-hatchback_ex-l_fq_oem_2_300.jpg
200707732,EX 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,32275,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707735,EX-L w/Rear Entertainment 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,37375,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707733,EX-L 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,35775,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707738,Touring Elite 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,44600,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707737,Touring 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,42030,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707734,EX-L w/Navigation 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,37775,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200707736,LX 4dr Minivan (3.5L 6cyl 6A),Honda,Odyssey,2015,"Highway:28;City:19",AUTOMATIC,4,Odyssey Minivan,28975,A,3.636,http://media.ed.edmunds-media.com/honda/odyssey/2015/oem/2015_honda_odyssey_passenger-minivan_touring-elite_fq_oem_1_300.jpg
200700053,Sport 4dr Sedan (2.0L 4cyl 6A),Hyundai,Elantra,2015,"Highway:35;City:24",AUTOMATIC,4,Elantra Sedan,22600,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700069,Sport PZEV 4dr Sedan (2.0L 4cyl 6A),Hyundai,Elantra,2015,"Highway:35;City:24",AUTOMATIC,4,Elantra Sedan,22600,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700040,SE 4dr Sedan (1.8L 4cyl 6M),Hyundai,Elantra,2015,"Highway:37;City:27",MANUAL,4,Elantra Sedan,17250,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700052,Sport 4dr Sedan (2.0L 4cyl 6M),Hyundai,Elantra,2015,"Highway:34;City:24",MANUAL,4,Elantra Sedan,21600,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700051,SE 4dr Sedan (1.8L 4cyl 6A),Hyundai,Elantra,2015,"Highway:38;City:28",AUTOMATIC,4,Elantra Sedan,18250,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700100,Limited PZEV 4dr Sedan (1.8L 4cyl 6A),Hyundai,Elantra,2015,"Highway:37;City:27",AUTOMATIC,4,Elantra Sedan,21700,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200700074,Limited 4dr Sedan (1.8L 4cyl 6A),Hyundai,Elantra,2015,"Highway:37;City:27",AUTOMATIC,4,Elantra Sedan,21700,B,4.625,http://media.ed.edmunds-media.com/hyundai/elantra/2014/oem/2014_hyundai_elantra_sedan_sport_fq_oem_1_300.jpg
200706281,Signature 4dr Sedan (5.0L 8cyl 8A),Hyundai,Equus,2015,"Highway:23;City:15",AUTOMATIC,4,Equus Sedan,61500,B,5,http://media.ed.edmunds-media.com/hyundai/equus/2015/oem/2015_hyundai_equus_sedan_ultimate_fq_oem_1_300.jpg
200706282,Ultimate 4dr Sedan (5.0L 8cyl 8A),Hyundai,Equus,2015,"Highway:23;City:15",AUTOMATIC,4,Equus Sedan,68750,B,5,http://media.ed.edmunds-media.com/hyundai/equus/2015/oem/2015_hyundai_equus_sedan_ultimate_fq_oem_1_300.jpg
200462825,3.8 4dr Sedan (3.8L 6cyl 8A),Hyundai,Genesis,2015,"Highway:29;City:18",AUTOMATIC,4,Genesis Sedan,38000,B,4.69,http://media.ed.edmunds-media.com/hyundai/genesis/2015/oem/2015_hyundai_genesis_sedan_38_fq_oem_3_300.jpg
200692808,5.0 4dr Sedan (5.0L 8cyl 8A),Hyundai,Genesis,2015,"Highway:23;City:15",AUTOMATIC,4,Genesis Sedan,51500,B,4.69,http://media.ed.edmunds-media.com/hyundai/genesis/2015/oem/2015_hyundai_genesis_sedan_38_fq_oem_3_300.jpg
200692807,3.8 4dr Sedan AWD (3.8L 6cyl 8A),Hyundai,Genesis,2015,"Highway:25;City:16",AUTOMATIC,4,Genesis Sedan,40500,B,4.69,http://media.ed.edmunds-media.com/hyundai/genesis/2015/oem/2015_hyundai_genesis_sedan_38_fq_oem_3_300.jpg
200715970,4dr SUV (2.4L 4cyl 6A),Hyundai,Santa Fe Sport,2015,"Highway:27;City:20",AUTOMATIC,4,Santa Fe Sport SUV,24950,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200715974,2.0T 4dr SUV w/Saddle Interior (2.0L 4cyl Turbo 6A),Hyundai,Santa Fe Sport,2015,"Highway:27;City:19",AUTOMATIC,4,Santa Fe Sport SUV,31250,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200715972,2.0T 4dr SUV (2.0L 4cyl Turbo 6A),Hyundai,Santa Fe Sport,2015,"Highway:27;City:19",AUTOMATIC,4,Santa Fe Sport SUV,31250,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200715973,2.0T 4dr SUV AWD (2.0L 4cyl Turbo 6A),Hyundai,Santa Fe Sport,2015,"Highway:24;City:18",AUTOMATIC,4,Santa Fe Sport SUV,33000,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200715976,2.0T 4dr SUV AWD w/Saddle Interior (2.0L 4cyl Turbo 6A),Hyundai,Santa Fe Sport,2015,"Highway:24;City:18",AUTOMATIC,4,Santa Fe Sport SUV,33000,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200715971,4dr SUV AWD (2.4L 4cyl 6A),Hyundai,Santa Fe Sport,2015,"Highway:25;City:19",AUTOMATIC,4,Santa Fe Sport SUV,26700,B,,http://media.ed.edmunds-media.com/hyundai/santa-fe-sport/2015/oem/2015_hyundai_santa-fe-sport_4dr-suv_sport_fq_oem_1_300.jpg
200698176,Sport PZEV 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,23175,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698302,Limited PZEV 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,26525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698304,Limited w/Brown Leather 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,26525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698175,SE PZEV 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:37;City:25",AUTOMATIC,4,Sonata Sedan,21150,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698174,SE 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:37;City:25",AUTOMATIC,4,Sonata Sedan,21150,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200701922,Eco 4dr Sedan (1.6L 4cyl Turbo 7AM),Hyundai,Sonata,2015,"Highway:38;City:28",AUTOMATED MANUAL,4,Sonata Sedan,23275,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200720358,Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),Hyundai,Sonata,2015,"Highway:31;City:21",AUTOMATIC,4,Sonata Sedan,33525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698177,Sport 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,23175,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698300,Sport 2.0T w/Black Leather and Gray Accents 4dr Sedan (2.0L 4cyl Turbo 6A),Hyundai,Sonata,2015,"Highway:32;City:23",AUTOMATIC,4,Sonata Sedan,28575,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200485677,Sport 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),Hyundai,Sonata,2015,"Highway:32;City:23",AUTOMATIC,4,Sonata Sedan,28575,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200720359,Limited 2.0T w/Black Leather and Gray Accents 4dr Sedan (2.0L 4cyl Turbo 6A),Hyundai,Sonata,2015,"Highway:31;City:21",AUTOMATIC,4,Sonata Sedan,33525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698301,Limited 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,26525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200698303,Limited w/Brown Leather PZEV 4dr Sedan (2.4L 4cyl 6A),Hyundai,Sonata,2015,"Highway:35;City:24",AUTOMATIC,4,Sonata Sedan,26525,A,4.239,http://media.ed.edmunds-media.com/hyundai/sonata/2015/oem/2015_hyundai_sonata_sedan_limited_fq_oem_8_300.jpg
200705611,SE 4dr SUV (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:28;City:21",AUTOMATIC,4,Tucson SUV,23700,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705610,GLS 4dr SUV AWD (2.0L 4cyl 6A),Hyundai,Tucson,2015,"Highway:25;City:21",AUTOMATIC,4,Tucson SUV,23150,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705616,Limited 4dr SUV (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:28;City:21",AUTOMATIC,4,Tucson SUV,26450,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705617,Limited 4dr SUV AWD (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:25;City:20",AUTOMATIC,4,Tucson SUV,27950,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705618,Limited PZEV 4dr SUV AWD (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:25;City:20",AUTOMATIC,4,Tucson SUV,27950,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705609,GLS 4dr SUV (2.0L 4cyl 6A),Hyundai,Tucson,2015,"Highway:29;City:23",AUTOMATIC,4,Tucson SUV,21650,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705612,SE 4dr SUV AWD (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:25;City:20",AUTOMATIC,4,Tucson SUV,25200,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200705613,SE PZEV 4dr SUV AWD (2.4L 4cyl 6A),Hyundai,Tucson,2015,"Highway:25;City:20",AUTOMATIC,4,Tucson SUV,25200,C,3.5,http://media.ed.edmunds-media.com/hyundai/tucson/2014/oem/2014_hyundai_tucson_4dr-suv_limited_fq_oem_2_300.jpg
200717598,4dr Sedan (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:29;City:20",AUTOMATIC,4,Q50 Sedan,37150,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717604,Premium 4dr Sedan (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:29;City:20",AUTOMATIC,4,Q50 Sedan,40000,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717601,Hybrid Premium 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7A),Infiniti,Q50,2015,"Highway:35;City:28",AUTOMATIC,4,Q50 Hybrid,46200,C,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717599,4dr Sedan AWD (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:27;City:19",AUTOMATIC,4,Q50 Sedan,38950,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717607,Sport 4dr Sedan AWD (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:27;City:19",AUTOMATIC,4,Q50 Sedan,45450,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717605,Premium 4dr Sedan AWD (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:27;City:19",AUTOMATIC,4,Q50 Sedan,41800,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717606,Sport 4dr Sedan (3.7L 6cyl 7A),Infiniti,Q50,2015,"Highway:29;City:20",AUTOMATIC,4,Q50 Sedan,43650,A,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717603,Hybrid Sport 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7A),Infiniti,Q50,2015,"Highway:35;City:28",AUTOMATIC,4,Q50 Hybrid,48600,C,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717602,Hybrid Sport 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A),Infiniti,Q50,2015,"Highway:36;City:29",AUTOMATIC,4,Q50 Hybrid,46800,C,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200717600,Hybrid Premium 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A),Infiniti,Q50,2015,"Highway:36;City:29",AUTOMATIC,4,Q50 Hybrid,44400,C,4.477,http://media.ed.edmunds-media.com/infiniti/q50/2015/oem/2015_infiniti_q50_sedan_premium_fq_oem_1_300.jpg
200711490,4dr Sedan AWD (3.7L 6cyl 7A),Infiniti,Q70,2015,"Highway:24;City:17",AUTOMATIC,4,Q70 Sedan,52000,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711494,L 4dr Sedan (3.7L 6cyl 7A),Infiniti,Q70,2015,"Highway:26;City:18",AUTOMATIC,4,Q70 Sedan,51350,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711495,L 4dr Sedan AWD (3.7L 6cyl 7A),Infiniti,Q70,2015,"Highway:24;City:17",AUTOMATIC,4,Q70 Sedan,53500,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711489,4dr Sedan (3.7L 6cyl 7A),Infiniti,Q70,2015,"Highway:26;City:18",AUTOMATIC,4,Q70 Sedan,49850,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711491,4dr Sedan (5.6L 8cyl 7A),Infiniti,Q70,2015,"Highway:24;City:16",AUTOMATIC,4,Q70 Sedan,62850,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711497,L 4dr Sedan AWD (5.6L 8cyl 7A),Infiniti,Q70,2015,"Highway:23;City:16",AUTOMATIC,4,Q70 Sedan,67050,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200711496,L 4dr Sedan (5.6L 8cyl 7A),Infiniti,Q70,2015,"Highway:24;City:16",AUTOMATIC,4,Q70 Sedan,64550,C,4.889,http://media.ed.edmunds-media.com/infiniti/q70/2014/oem/2014_infiniti_q70_sedan_hybrid_fq_oem_1_300.jpg
200673384,2dr Coupe (3.0L 6cyl S/C 8A),Jaguar,F-TYPE,2015,"Highway:28;City:20",AUTOMATIC,2,F-TYPE Coupe,65000,,5,http://media.ed.edmunds-media.com/jaguar/f-type/2014/oem/2014_jaguar_f-type_convertible_s_fq_oem_1_300.jpg
200700130,Sport 4dr Sedan (3.0L 6cyl S/C 8A),Jaguar,XF,2015,"Highway:28;City:18",AUTOMATIC,4,XF Sedan,57175,,,http://media.ed.edmunds-media.com/jaguar/xf/2014/oem/2014_jaguar_xf_sedan_xfr-s_fq_oem_3_300.jpg
200700132,Portfolio 4dr Sedan AWD (3.0L 6cyl S/C 8A),Jaguar,XF,2015,"Highway:27;City:17",AUTOMATIC,4,XF Sedan,59875,,,http://media.ed.edmunds-media.com/jaguar/xf/2014/oem/2014_jaguar_xf_sedan_xfr-s_fq_oem_3_300.jpg
200700119,Premium 4dr Sedan (2.0L 4cyl Turbo 8A),Jaguar,XF,2015,"Highway:30;City:19",AUTOMATIC,4,XF Sedan,50175,,,http://media.ed.edmunds-media.com/jaguar/xf/2014/oem/2014_jaguar_xf_sedan_xfr-s_fq_oem_3_300.jpg
200700158,Sport 4dr Sedan AWD (3.0L 6cyl S/C 8A),Jaguar,XF,2015,"Highway:27;City:17",AUTOMATIC,4,XF Sedan,59875,,,http://media.ed.edmunds-media.com/jaguar/xf/2014/oem/2014_jaguar_xf_sedan_xfr-s_fq_oem_3_300.jpg
